Open,High,Low,Close,Volume,Base Value,Date (UTC),Time (UTC)
6.55e-06,6.55e-06,6.53e-06,6.53e-06,409.94009525,0.0026789,2020-10-19,05:00:00
6.53e-06,6.53e-06,6.53e-06,6.53e-06,371.66022529,0.00242693,2020-10-19,06:00:00
6.53e-06,6.61e-06,6.53e-06,6.61e-06,1032.87343181,0.00679674,2020-10-19,07:00:00
6.61e-06,6.61e-06,6.61e-06,6.61e-06,0.0,0.0,2020-10-19,08:00:00
6.61e-06,6.61e-06,6.61e-06,6.61e-06,0.0,0.0,2020-10-19,09:00:00
6.55e-06,6.55e-06,6.55e-06,6.55e-06,98.40432366,0.00064454,2020-10-19,10:00:00
6.53e-06,6.53e-06,6.52e-06,6.52e-06,226.52509356,0.00147825,2020-10-19,11:00:00
6.52e-06,6.52e-06,6.52e-06,6.52e-06,0.0,0.0,2020-10-19,12:00:00
6.52e-06,6.52e-06,6.52e-06,6.52e-06,630.57276303,0.00411133,2020-10-19,13:00:00
6.5e-06,6.5e-06,6.4e-06,6.42e-06,17590.29628523,0.11351211,2020-10-19,14:00:00
6.41e-06,6.41e-06,6.32e-06,6.39e-06,9958.93640829,0.06334016,2020-10-19,15:00:00
6.34e-06,6.34e-06,6.34e-06,6.34e-06,79.78813261,0.00050585,2020-10-19,16:00:00
6.34e-06,6.34e-06,6.33e-06,6.33e-06,748.80093702,0.00474167,2020-10-19,17:00:00
6.33e-06,6.33e-06,6.33e-06,6.33e-06,0.0,0.0,2020-10-19,18:00:00
6.33e-06,6.33e-06,6.33e-06,6.33e-06,0.0,0.0,2020-10-19,19:00:00
6.32e-06,6.32e-06,6.3e-06,6.3e-06,4500.0,0.0283934,2020-10-19,20:00:00
6.3e-06,6.3e-06,6.3e-06,6.3e-06,0.0,0.0,2020-10-19,21:00:00
6.3e-06,6.3e-06,6.3e-06,6.3e-06,1081.52813563,0.00681362,2020-10-19,22:00:00
6.3e-06,6.3e-06,6.3e-06,6.3e-06,0.0,0.0,2020-10-19,23:00:00
6.3e-06,6.3e-06,6.3e-06,6.3e-06,612.98572881,0.00386181,2020-10-20,00:00:00
6.3e-06,6.3e-06,6.3e-06,6.3e-06,0.0,0.0,2020-10-20,01:00:00
6.3e-06,6.3e-06,6.3e-06,6.3e-06,843.44749819,0.00531371,2020-10-20,02:00:00
6.3e-06,6.32e-06,6.28e-06,6.28e-06,14094.59412635,0.08889582,2020-10-20,03:00:00
6.27e-06,6.27e-06,6.25e-06,6.25e-06,361.13287666,0.0022603,2020-10-20,04:00:00
6.28e-06,6.28e-06,6.28e-06,6.28e-06,83.79691805,0.00052623,2020-10-20,05:00:00
6.28e-06,6.28e-06,6.28e-06,6.28e-06,141.38418079,0.00088789,2020-10-20,06:00:00
6.28e-06,6.29e-06,6.24e-06,6.29e-06,4348.06286012,0.02718672,2020-10-20,07:00:00
6.24e-06,6.24e-06,6.24e-06,6.24e-06,7344.38081124,0.0458289,2020-10-20,08:00:00
6.21e-06,6.21e-06,6.13e-06,6.14e-06,17429.18051644,0.10772393,2020-10-20,09:00:00
6.13e-06,6.13e-06,6.07e-06,6.07e-06,111001.91425653,0.67512937,2020-10-20,10:00:00
6.07e-06,6.07e-06,6.06e-06,6.07e-06,10169.6823911,0.06172851,2020-10-20,11:00:00
6.06e-06,6.06e-06,5.99e-06,5.99e-06,26690.95552095,0.16079301,2020-10-20,12:00:00
5.99e-06,5.99e-06,5.99e-06,5.99e-06,0.0,0.0,2020-10-20,13:00:00
5.99e-06,5.99e-06,5.96e-06,5.96e-06,569.72382128,0.00340455,2020-10-20,14:00:00
5.99e-06,5.99e-06,5.99e-06,5.99e-06,400.0,0.002396,2020-10-20,15:00:00
5.99e-06,5.99e-06,5.99e-06,5.99e-06,2499.78313021,0.01497369,2020-10-20,16:00:00
5.96e-06,5.96e-06,5.94e-06,5.94e-06,12142.64373299,0.07219014,2020-10-20,17:00:00
5.94e-06,5.99e-06,5.94e-06,5.98e-06,3433.1055,0.02045874,2020-10-20,18:00:00
5.96e-06,5.96e-06,5.9e-06,5.9e-06,6226.64584049,0.03683315,2020-10-20,19:00:00
5.94e-06,5.94e-06,5.94e-06,5.94e-06,1861.31923876,0.01105623,2020-10-20,20:00:00
5.95e-06,5.95e-06,5.95e-06,5.95e-06,60000.0,0.35699999,2020-10-20,21:00:00
5.95e-06,5.95e-06,5.95e-06,5.95e-06,0.0,0.0,2020-10-20,22:00:00
5.95e-06,5.97e-06,5.95e-06,5.97e-06,6981.76004101,0.04160477,2020-10-20,23:00:00
5.97e-06,5.97e-06,5.97e-06,5.97e-06,1401.0,0.00836397,2020-10-21,00:00:00
5.97e-06,5.97e-06,5.97e-06,5.97e-06,1807.37022595,0.01079,2020-10-21,01:00:00
5.95e-06,5.95e-06,5.94e-06,5.94e-06,29393.27773728,0.17474207,2020-10-21,02:00:00
5.94e-06,5.94e-06,5.88e-06,5.88e-06,10579.0,0.06228975,2020-10-21,03:00:00
5.89e-06,5.94e-06,5.89e-06,5.94e-06,1816.2734362,0.01077265,2020-10-21,04:00:00
5.94e-06,5.94e-06,5.92e-06,5.92e-06,15257.58386483,0.09039199,2020-10-21,05:00:00
5.92e-06,5.92e-06,5.92e-06,5.92e-06,2580.50047621,0.01527656,2020-10-21,06:00:00
5.92e-06,5.92e-06,5.92e-06,5.92e-06,4613.56026668,0.02731226,2020-10-21,07:00:00
5.93e-06,5.94e-06,5.93e-06,5.94e-06,3538.78874743,0.02099968,2020-10-21,08:00:00
5.94e-06,5.94e-06,5.94e-06,5.94e-06,3177.0,0.01887137,2020-10-21,09:00:00
5.92e-06,5.92e-06,5.92e-06,5.92e-06,2567.18980428,0.01519776,2020-10-21,10:00:00
5.94e-06,5.94e-06,5.9e-06,5.9e-06,8549.01259265,0.05072696,2020-10-21,11:00:00
5.88e-06,5.9e-06,5.82e-06,5.82e-06,34994.37649363,0.20484181,2020-10-21,12:00:00
5.8e-06,5.88e-06,5.8e-06,5.88e-06,24004.20947671,0.13950541,2020-10-21,13:00:00
5.88e-06,5.88e-06,5.76e-06,5.76e-06,13313.36710848,0.07757074,2020-10-21,14:00:00
5.8e-06,5.87e-06,5.8e-06,5.87e-06,981.90221278,0.00570492,2020-10-21,15:00:00
5.84e-06,5.84e-06,5.8e-06,5.8e-06,7816.86067826,0.04540459,2020-10-21,16:00:00
