Epoch Time,Open,High,Low,Close,VWAP,Volume,Count,Date (UTC),Time (UTC)
1605790800,0.20286,0.20393,0.20245,0.20393,0.20287,14013.23435494,9,2020-11-19,13:00:00
1605794400,0.20397,0.20397,0.20285,0.20370,0.20341,58664.73231875,14,2020-11-19,14:00:00
1605798000,0.20255,0.20255,0.20110,0.20199,0.20142,48475.01683463,12,2020-11-19,15:00:00
1605801600,0.20239,0.20250,0.20060,0.20218,0.20153,3275.89266137,5,2020-11-19,16:00:00
1605805200,0.20083,0.20172,0.20071,0.20134,0.20099,3191.46875488,10,2020-11-19,17:00:00
1605808800,0.20190,0.20190,0.20084,0.20085,0.20101,9510.59425611,9,2020-11-19,18:00:00
1605812400,0.20000,0.20027,0.19952,0.20021,0.19982,52809.11421156,23,2020-11-19,19:00:00
1605816000,0.19997,0.20073,0.19997,0.20073,0.20063,835.00000000,5,2020-11-19,20:00:00
1605819600,0.20049,0.20049,0.19814,0.19881,0.19870,41699.88215027,13,2020-11-19,21:00:00
1605823200,0.19815,0.19848,0.19687,0.19687,0.19823,46617.57407369,12,2020-11-19,22:00:00
1605826800,0.19783,0.19783,0.19469,0.19621,0.19603,88738.47887674,31,2020-11-19,23:00:00
1605830400,0.19711,0.19719,0.19680,0.19680,0.19716,7512.81687393,6,2020-11-20,00:00:00
1605834000,0.19628,0.19643,0.19628,0.19643,0.19629,1153.29124879,2,2020-11-20,01:00:00
1605837600,0.19632,0.19655,0.19624,0.19626,0.19631,25491.78834194,13,2020-11-20,02:00:00
1605841200,0.19677,0.19677,0.19665,0.19665,0.19671,1000.00000000,5,2020-11-20,03:00:00
1605844800,0.19698,0.19727,0.19680,0.19727,0.19702,23643.52529937,13,2020-11-20,04:00:00
1605848400,0.19673,0.19683,0.19638,0.19638,0.19647,16635.44830873,10,2020-11-20,05:00:00
1605852000,0.19638,0.19638,0.19638,0.19638,0.00000,0.00000000,0,2020-11-20,06:00:00
1605855600,0.19645,0.19853,0.19536,0.19794,0.19660,27914.27848215,21,2020-11-20,07:00:00
1605859200,0.19753,0.19800,0.19720,0.19729,0.19777,17852.65419683,28,2020-11-20,08:00:00
1605862800,0.19798,0.19851,0.19756,0.19851,0.19816,56105.52439623,16,2020-11-20,09:00:00
1605866400,0.19992,0.20222,0.19992,0.20222,0.20085,28676.13160515,13,2020-11-20,10:00:00
1605870000,0.20204,0.20210,0.20169,0.20210,0.20201,6426.69256889,11,2020-11-20,11:00:00
1605873600,0.20102,0.20235,0.20102,0.20235,0.20215,26968.58376411,6,2020-11-20,12:00:00
1605877200,0.20242,0.20283,0.20154,0.20283,0.20215,9784.72778538,3,2020-11-20,13:00:00
1605880800,0.20340,0.20400,0.20012,0.20012,0.20074,44749.79768503,21,2020-11-20,14:00:00
1605884400,0.19981,0.20148,0.19981,0.20015,0.20017,22432.57901823,9,2020-11-20,15:00:00
1605888000,0.20125,0.20166,0.20032,0.20105,0.20158,25499.95523501,5,2020-11-20,16:00:00
