0,1,2,3,4,5,6,7
2020-11-15 07:00:00,0.080860,0.081202,0.080860,0.081202,0.080969,16622.50154484,16
2020-11-15 08:00:00,0.080985,0.081479,0.080962,0.081475,0.081029,6423.55064120,6
2020-11-15 09:00:00,0.081450,0.081646,0.081269,0.081325,0.081466,204914.49860043,25
2020-11-15 10:00:00,0.081390,0.081446,0.081168,0.081168,0.081218,7343.43671801,6
2020-11-15 11:00:00,0.081225,0.081225,0.080746,0.080944,0.081005,190799.71799104,47
2020-11-15 12:00:00,0.080726,0.080925,0.080136,0.080311,0.080278,16303.46399110,25
2020-11-15 13:00:00,0.080101,0.080101,0.079583,0.080057,0.079751,35307.90570358,38
2020-11-15 14:00:00,0.080000,0.080360,0.079782,0.079782,0.080032,5084.38463947,17
2020-11-15 15:00:00,0.079699,0.080077,0.079501,0.079756,0.079635,142596.68791389,45
2020-11-15 16:00:00,0.079769,0.079823,0.079769,0.079823,0.079784,11876.36724253,9
2020-11-15 17:00:00,0.079500,0.080040,0.079000,0.080040,0.079135,210997.01269301,63
2020-11-15 18:00:00,0.080033,0.080312,0.080033,0.080140,0.080162,39323.08450496,16
2020-11-15 19:00:00,0.080124,0.080124,0.079524,0.080014,0.079872,348178.30695115,32
2020-11-15 20:00:00,0.080099,0.080401,0.079529,0.079687,0.080390,791726.65814956,27
2020-11-15 21:00:00,0.079847,0.079891,0.079528,0.079559,0.079792,82881.83373410,21
2020-11-15 22:00:00,0.079634,0.080039,0.079634,0.080039,0.079952,25702.57283478,10
2020-11-15 23:00:00,0.080091,0.080189,0.079983,0.080000,0.080025,1219694.33548829,54
2020-11-16 00:00:00,0.080000,0.080275,0.080000,0.080275,0.080005,1091620.18225310,83
2020-11-16 01:00:00,0.080373,0.080627,0.080138,0.080627,0.080432,224315.23860021,50
2020-11-16 02:00:00,0.080527,0.080809,0.080489,0.080792,0.080611,147537.05270936,34
2020-11-16 03:00:00,0.080700,0.081004,0.080637,0.080920,0.080889,38697.08801916,22
2020-11-16 04:00:00,0.081069,0.081270,0.080909,0.080939,0.081041,216559.06297697,24
2020-11-16 05:00:00,0.080924,0.081188,0.080924,0.081188,0.081029,37974.58550643,8
2020-11-16 06:00:00,0.080902,0.081164,0.080901,0.080934,0.080919,9946.88381037,5
2020-11-16 07:00:00,0.081003,0.081114,0.080990,0.081074,0.081044,27677.99861738,14
2020-11-16 08:00:00,0.081083,0.081334,0.080861,0.081334,0.081073,1304416.06507176,64
2020-11-16 09:00:00,0.081500,0.082466,0.081500,0.082141,0.081791,812636.26813281,97
2020-11-16 10:00:00,0.082127,0.082422,0.082000,0.082148,0.082143,805655.62721727,34
2020-11-16 11:00:00,0.082334,0.082365,0.081480,0.081670,0.081878,839922.70411820,87
2020-11-16 12:00:00,0.081698,0.082243,0.081548,0.082243,0.081958,1209635.51869994,156
2020-11-16 13:00:00,0.082330,0.082650,0.082291,0.082300,0.082432,620130.28836582,46
2020-11-16 14:00:00,0.082300,0.082470,0.082135,0.082470,0.082340,1030725.90050819,62
2020-11-16 15:00:00,0.082351,0.082393,0.081675,0.081980,0.082080,183394.18986718,51
2020-11-16 16:00:00,0.082028,0.082028,0.081493,0.081793,0.081944,736319.59837349,84
2020-11-16 17:00:00,0.081477,0.081925,0.081477,0.081925,0.081924,713393.84574370,71
2020-11-16 18:00:00,0.082145,0.082646,0.082120,0.082646,0.082237,1308116.00455981,105
2020-11-16 19:00:00,0.082461,0.083813,0.082461,0.083813,0.082870,1778789.16442442,156
2020-11-16 20:00:00,0.083820,0.084960,0.083764,0.084653,0.084041,1722590.72589780,182
2020-11-16 21:00:00,0.084189,0.084646,0.083641,0.083795,0.084191,1516576.10674136,145
2020-11-16 22:00:00,0.084197,0.084274,0.083773,0.084274,0.083902,26550.96237860,26
2020-11-16 23:00:00,0.083908,0.084941,0.083908,0.084941,0.084595,96293.78026191,26
2020-11-17 00:00:00,0.084777,0.085000,0.084310,0.084310,0.084968,856835.86377337,79
2020-11-17 01:00:00,0.084361,0.085000,0.084102,0.084999,0.084597,831870.87529544,67
2020-11-17 02:00:00,0.084979,0.085000,0.084560,0.084700,0.084817,193970.33457051,45
2020-11-17 03:00:00,0.084858,0.084973,0.084755,0.084755,0.084878,455895.84740582,64
2020-11-17 04:00:00,0.084778,0.084788,0.084004,0.084269,0.084514,520527.82671000,40
2020-11-17 05:00:00,0.084279,0.085292,0.084024,0.085259,0.084615,499014.24501716,61
2020-11-17 06:00:00,0.085223,0.086000,0.085055,0.085100,0.085707,1713385.51101688,162
2020-11-17 07:00:00,0.085027,0.086237,0.085019,0.086180,0.085925,1708105.16605400,146
2020-11-17 08:00:00,0.086034,0.086592,0.085339,0.085339,0.085964,436375.84601548,69
2020-11-17 09:00:00,0.085291,0.085980,0.085290,0.085949,0.085566,61773.62922389,41
2020-11-17 10:00:00,0.085794,0.086498,0.085100,0.086498,0.086049,691752.95073705,90
2020-11-17 11:00:00,0.086593,0.088508,0.086593,0.087048,0.087291,3721882.87769943,259
2020-11-17 12:00:00,0.086939,0.086939,0.086112,0.086334,0.086482,1761738.60335838,206
2020-11-17 13:00:00,0.086283,0.087216,0.086283,0.087216,0.086517,1310077.26860186,137
2020-11-17 14:00:00,0.087229,0.087579,0.087068,0.087333,0.087220,1707747.57946090,132
2020-11-17 15:00:00,0.087316,0.087487,0.086632,0.086738,0.087084,1243836.08266279,99
2020-11-17 16:00:00,0.086738,0.086738,0.086400,0.086504,0.086510,326527.05333657,80
2020-11-17 17:00:00,0.086431,0.086431,0.085638,0.086094,0.085874,1552654.96566458,241
2020-11-17 18:00:00,0.086094,0.086545,0.086094,0.086488,0.086280,2681655.22153647,206
2020-11-17 19:00:00,0.086488,0.087000,0.086102,0.086948,0.086673,188431.82744117,64
2020-11-17 20:00:00,0.086442,0.086479,0.086305,0.086478,0.086412,265666.15845566,27
2020-11-17 21:00:00,0.086169,0.086220,0.085709,0.086125,0.085874,268295.66235742,38
2020-11-17 22:00:00,0.085791,0.085829,0.085247,0.085499,0.085708,764390.72039404,78
2020-11-17 23:00:00,0.085848,0.086765,0.085717,0.086076,0.085975,567117.11714604,90
2020-11-18 00:00:00,0.086085,0.086595,0.081012,0.083312,0.084240,1711079.45658750,270
2020-11-18 01:00:00,0.083485,0.084369,0.083170,0.084283,0.083580,227686.74557806,55
2020-11-18 02:00:00,0.083954,0.084575,0.083558,0.084575,0.084012,211754.29148633,57
2020-11-18 03:00:00,0.084453,0.084552,0.084297,0.084392,0.084413,89451.21307866,40
2020-11-18 04:00:00,0.084362,0.084400,0.083416,0.083416,0.083943,226041.88873068,62
2020-11-18 05:00:00,0.083468,0.083811,0.083251,0.083810,0.083503,133198.20724945,31
2020-11-18 06:00:00,0.083811,0.084295,0.083757,0.084194,0.084058,93222.67302146,29
2020-11-18 07:00:00,0.083991,0.084178,0.083466,0.083466,0.083866,179642.36068586,41
2020-11-18 08:00:00,0.083385,0.083972,0.082823,0.082955,0.083501,171916.37601557,49
2020-11-18 09:00:00,0.082854,0.083397,0.082596,0.082669,0.082898,486170.06133888,66
2020-11-18 10:00:00,0.082479,0.083509,0.081900,0.083500,0.082389,1295745.17787313,129
2020-11-18 11:00:00,0.083500,0.083692,0.082827,0.083534,0.083320,423512.89863088,92
2020-11-18 12:00:00,0.083435,0.083710,0.083385,0.083520,0.083482,140451.26974512,32
2020-11-18 13:00:00,0.083171,0.083190,0.082405,0.082722,0.082808,748697.02927574,95
2020-11-18 14:00:00,0.082753,0.083198,0.082316,0.082506,0.082684,78926.65915555,46
2020-11-18 15:00:00,0.082635,0.082978,0.082497,0.082978,0.082698,39695.35366178,23
2020-11-18 16:00:00,0.082915,0.083662,0.082863,0.083446,0.083418,674201.33412532,65
2020-11-18 17:00:00,0.083535,0.083921,0.083490,0.083880,0.083859,114899.83638764,28
2020-11-18 18:00:00,0.083728,0.083798,0.083691,0.083763,0.083750,120924.65728932,19
2020-11-18 19:00:00,0.083781,0.083781,0.083050,0.083665,0.083428,34972.85211057,19
2020-11-18 20:00:00,0.083762,0.083774,0.083510,0.083654,0.083740,54574.10987590,22
2020-11-18 21:00:00,0.083600,0.083908,0.083396,0.083897,0.083709,127228.42171221,39
