Epoch Time,Open,High,Low,Close,Volume,Date (UTC),Time (UTC)
1606449600000,17095.85,17195.78,17071.68,17081.13,323.6982449249,2020-11-27,04:00:00
1606446000000,17109.56,17279.74,17048.14,17095.85,39.4417354967,2020-11-27,03:00:00
1606442400000,17335.33,17344.71,17082.18,17109.56,166.6182491449,2020-11-27,02:00:00
1606438800000,17418.72,17472.39,17293.9,17335.33,76.67733698,2020-11-27,01:00:00
1606435200000,17173.87,17419.33,17043.3,17418.72,84.8227706364,2020-11-27,00:00:00
1606431600000,17193.49,17199.21,16967.64,17173.87,65.2966751043,2020-11-26,23:00:00
1606428000000,17058.13,17242.57,17000.6,17193.49,68.8482633147,2020-11-26,22:00:00
1606424400000,17179.7,17320.4,17057.06,17058.13,140.2814179493,2020-11-26,21:00:00
1606420800000,16521.29,17183.04,16513.56,17179.7,295.0066146112,2020-11-26,20:00:00
1606417200000,16555.47,16645.67,16216.21,16521.29,361.2226040842,2020-11-26,19:00:00
1606413600000,16731.12,16831.69,16531.23,16555.47,168.1318013584,2020-11-26,18:00:00
1606410000000,16664.99,16759.94,16213.0,16731.12,552.7637120765,2020-11-26,17:00:00
1606406400000,16895.55,17036.81,16576.07,16664.99,261.2094549029,2020-11-26,16:00:00
1606402800000,16745.95,17249.99,16725.95,16895.55,324.8333034044,2020-11-26,15:00:00
1606399200000,17071.56,17137.25,16745.95,16745.95,297.8892064482,2020-11-26,14:00:00
1606395600000,17398.32,17427.14,17065.65,17071.56,77.8713321696,2020-11-26,13:00:00
1606392000000,17113.72,17402.56,16974.51,17398.32,209.5454068877,2020-11-26,12:00:00
1606388400000,17306.33,17430.0,16950.95,17113.72,228.3471246444,2020-11-26,11:00:00
1606384800000,17071.96,17314.58,17071.96,17306.33,165.3711308572,2020-11-26,10:00:00
1606381200000,16831.89,17113.84,16665.72,17071.96,298.483527327,2020-11-26,09:00:00
1606377600000,17601.93,17601.93,16319.08,16831.89,952.6812920417,2020-11-26,08:00:00
1606374000000,17987.0,17987.0,17470.73,17601.93,150.5217330674,2020-11-26,07:00:00
1606370400000,17934.95,18033.74,17847.22,17987.0,61.4742789003,2020-11-26,06:00:00
1606366800000,17767.27,17937.29,17705.58,17934.95,122.0144642081,2020-11-26,05:00:00
1606363200000,17947.66,18098.75,17587.9,17767.27,401.1905450042,2020-11-26,04:00:00
1606359600000,18404.58,18404.58,17196.29,17947.66,1633.3463140495,2020-11-26,03:00:00
1606356000000,18807.47,18824.16,18358.92,18404.58,421.7929945194,2020-11-26,02:00:00
1606352400000,18873.32,18897.25,18741.56,18807.47,127.8058939602,2020-11-26,01:00:00
1606348800000,18732.8,18920.91,18604.19,18873.32,109.9037606029,2020-11-26,00:00:00
1606345200000,18775.12,18870.62,18481.08,18732.8,216.0960046107,2020-11-25,23:00:00
1606341600000,18886.24,18938.82,18714.8,18775.12,112.2085016747,2020-11-25,22:00:00
1606338000000,18917.35,19049.38,18840.85,18886.24,175.240732745,2020-11-25,21:00:00
1606334400000,19009.78,19105.53,18750.0,18917.35,184.8378674052,2020-11-25,20:00:00
1606330800000,19065.27,19133.43,18911.99,19009.78,82.1372478989,2020-11-25,19:00:00
1606327200000,19082.5,19136.54,19050.89,19065.27,49.5264715592,2020-11-25,18:00:00
1606323600000,19006.02,19082.5,18840.15,19082.5,99.7283025647,2020-11-25,17:00:00
1606320000000,19143.44,19220.5,18894.97,19006.02,222.4012679727,2020-11-25,16:00:00
1606316400000,19300.66,19340.0,19142.49,19143.44,146.1872588228,2020-11-25,15:00:00
1606312800000,19199.21,19327.86,19145.97,19300.66,128.9784723625,2020-11-25,14:00:00
1606309200000,19329.46,19500.0,19131.42,19199.21,140.7721853636,2020-11-25,13:00:00
1606305600000,19302.76,19342.15,19195.32,19329.46,16.9718555843,2020-11-25,12:00:00
1606302000000,19299.14,19371.08,19273.02,19302.76,20.7358265558,2020-11-25,11:00:00
1606298400000,19168.0,19350.0,19168.0,19299.14,31.7280782299,2020-11-25,10:00:00
1606294800000,19143.71,19168.0,19086.44,19168.0,10.3632432744,2020-11-25,09:00:00
1606291200000,18998.04,19226.0,18996.15,19143.71,19.0272313356,2020-11-25,08:00:00
1606287600000,18913.09,19069.95,18854.82,18998.04,17.7535160632,2020-11-25,07:00:00
1606284000000,18894.23,18956.37,18869.58,18913.09,53.1862639163,2020-11-25,06:00:00
1606280400000,18701.39,18913.95,18634.89,18894.23,40.1709684064,2020-11-25,05:00:00
1606276800000,18841.7,18935.5,18699.69,18701.39,70.1884083495,2020-11-25,04:00:00
1606273200000,18973.25,19056.82,18752.16,18841.7,52.5097800035,2020-11-25,03:00:00
1606269600000,19112.58,19112.58,18914.34,18973.25,60.5641215158,2020-11-25,02:00:00
1606266000000,19180.6,19233.14,19089.0,19112.58,39.759628867,2020-11-25,01:00:00
1606262400000,19172.1,19239.85,19150.95,19180.6,86.6602161404,2020-11-25,00:00:00
1606258800000,19145.21,19212.46,19109.03,19172.1,61.5762619872,2020-11-24,23:00:00
1606255200000,18949.65,19148.03,18880.04,19145.21,103.9464747841,2020-11-24,22:00:00
1606251600000,19079.91,19141.46,18858.48,18949.65,142.1886858321,2020-11-24,21:00:00
1606248000000,19180.57,19254.36,18991.93,19079.91,228.0528789548,2020-11-24,20:00:00
1606244400000,19277.68,19300.0,19173.79,19180.57,120.9312213028,2020-11-24,19:00:00
1606240800000,19217.28,19287.85,19167.74,19277.68,611.9621454848,2020-11-24,18:00:00
1606237200000,19306.86,19361.13,19163.42,19217.28,164.2758228684,2020-11-24,17:00:00
1606233600000,19387.78,19444.58,19137.37,19306.86,128.6261460742,2020-11-24,16:00:00
1606230000000,19407.72,19443.4,19291.47,19387.78,206.8638861509,2020-11-24,15:00:00
1606226400000,19201.75,19411.11,19132.66,19407.72,142.9832349799,2020-11-24,14:00:00
1606222800000,19248.08,19346.11,19066.84,19201.75,206.3935159889,2020-11-24,13:00:00
1606219200000,19084.81,19250.0,18996.55,19248.08,88.4611210433,2020-11-24,12:00:00
1606215600000,18916.57,19084.81,18860.86,19084.81,50.5393337961,2020-11-24,11:00:00
1606212000000,18995.66,19119.9,18719.9,18916.57,260.4817347022,2020-11-24,10:00:00
1606208400000,18632.29,19040.0,18592.96,18995.66,761.6556943045,2020-11-24,09:00:00
1606204800000,18398.0,18632.29,18398.0,18632.29,33.357730265,2020-11-24,08:00:00
1606201200000,18408.17,18472.57,18390.0,18398.0,27.3806539461,2020-11-24,07:00:00
1606197600000,18364.28,18408.17,18075.47,18408.17,156.0210880573,2020-11-24,06:00:00
1606194000000,18460.68,18483.4,18323.7,18364.28,92.852584475,2020-11-24,05:00:00
1606190400000,18366.84,18473.45,18311.68,18460.68,65.8936345727,2020-11-24,04:00:00
1606186800000,18367.84,18428.92,18350.0,18366.84,68.9831348978,2020-11-24,03:00:00
1606183200000,18484.32,18505.8,18357.47,18367.84,33.2688642328,2020-11-24,02:00:00
1606179600000,18376.71,18547.5,18352.57,18484.32,90.6599947974,2020-11-24,01:00:00
1606176000000,18404.54,18404.54,18231.52,18376.71,45.216731121,2020-11-24,00:00:00
1606172400000,18436.45,18459.89,18300.0,18404.54,64.789189464,2020-11-23,23:00:00
1606168800000,18431.6,18500.0,18378.0,18436.45,86.541208908,2020-11-23,22:00:00
1606165200000,18393.99,18490.48,18344.88,18431.6,74.0570309016,2020-11-23,21:00:00
1606161600000,18468.56,18498.36,18367.25,18393.99,178.8499908401,2020-11-23,20:00:00
1606158000000,18365.13,18476.0,18324.82,18468.56,180.8757204715,2020-11-23,19:00:00
1606154400000,18365.31,18435.54,18304.2,18365.13,251.5338401802,2020-11-23,18:00:00
1606150800000,18397.91,18488.8,18350.0,18365.31,84.3802258404,2020-11-23,17:00:00
1606147200000,18296.28,18421.72,18150.91,18397.91,170.1739822679,2020-11-23,16:00:00
1606143600000,18559.14,18590.0,18251.78,18296.28,385.1541242569,2020-11-23,15:00:00
1606140000000,18615.96,18735.8,18531.97,18559.14,216.5995403651,2020-11-23,14:00:00
1606136400000,18648.48,18678.49,18362.72,18615.96,79.3246032533,2020-11-23,13:00:00
1606132800000,18589.35,18657.1,18505.56,18648.48,39.2998027705,2020-11-23,12:00:00
1606129200000,18768.69,18768.69,18587.87,18589.35,36.8397816374,2020-11-23,11:00:00
1606125600000,18669.52,18779.38,18666.75,18768.69,108.4126609702,2020-11-23,10:00:00
1606122000000,18593.07,18679.99,18556.35,18669.52,51.9212022096,2020-11-23,09:00:00
1606118400000,18474.9,18669.7,18469.31,18593.07,61.4891738692,2020-11-23,08:00:00
1606114800000,18528.47,18568.26,18442.03,18474.9,51.0081521043,2020-11-23,07:00:00
1606111200000,18462.81,18534.93,18333.18,18528.47,36.470353777,2020-11-23,06:00:00
1606107600000,18481.24,18524.84,18400.0,18462.81,31.2542673256,2020-11-23,05:00:00
1606104000000,18392.92,18536.8,18355.93,18481.24,34.8257241635,2020-11-23,04:00:00
1606100400000,18223.0,18455.86,18200.0,18392.92,66.0048028679,2020-11-23,03:00:00
1606096800000,18236.35,18349.65,18205.65,18223.0,37.3420584251,2020-11-23,02:00:00
1606093200000,18130.52,18279.04,18013.72,18236.35,70.9724701921,2020-11-23,01:00:00
1606089600000,18448.91,18535.97,18110.92,18130.52,46.298417339,2020-11-23,00:00:00
1606086000000,18651.92,18651.92,18407.9,18448.91,82.7926012431,2020-11-22,23:00:00
1606082400000,18598.81,18678.7,18552.2,18651.92,30.3590286235,2020-11-22,22:00:00
1606078800000,18576.48,18638.94,18524.52,18598.81,20.2548676055,2020-11-22,21:00:00
1606075200000,18595.74,18690.74,18537.86,18576.48,54.5833318039,2020-11-22,20:00:00
1606071600000,18526.45,18616.76,18515.32,18595.74,31.8146016561,2020-11-22,19:00:00
1606068000000,18506.84,18636.36,18495.8,18526.45,27.3774737918,2020-11-22,18:00:00
1606064400000,18561.57,18596.17,18474.56,18506.84,29.7630090864,2020-11-22,17:00:00
1606060800000,18325.08,18596.38,18276.13,18561.57,76.1506443312,2020-11-22,16:00:00
1606057200000,18201.84,18350.68,18196.19,18325.08,26.0009642657,2020-11-22,15:00:00
1606053600000,18213.54,18300.0,18168.3,18201.84,11.8696469739,2020-11-22,14:00:00
1606050000000,18100.71,18250.06,18071.46,18213.54,53.4057544498,2020-11-22,13:00:00
1606046400000,17875.1,18161.89,17826.85,18100.71,82.2802365271,2020-11-22,12:00:00
1606042800000,18186.82,18211.82,17621.05,17875.1,183.5369778496,2020-11-22,11:00:00
1606039200000,18377.26,18377.26,18063.65,18186.82,39.4010784588,2020-11-22,10:00:00
1606035600000,18215.15,18420.06,18169.01,18377.26,60.5813027242,2020-11-22,09:00:00
1606032000000,18526.5,18526.5,18206.88,18215.15,86.3626456724,2020-11-22,08:00:00
1606028400000,18496.29,18532.87,18300.0,18526.5,63.4147309608,2020-11-22,07:00:00
1606024800000,18530.14,18598.85,18422.81,18496.29,21.4843104393,2020-11-22,06:00:00
1606021200000,18605.81,18613.38,18500.68,18530.14,31.2876206057,2020-11-22,05:00:00
1606017600000,18580.18,18612.33,18451.0,18605.81,33.0519571316,2020-11-22,04:00:00
1606014000000,18601.8,18611.72,18506.3,18580.18,17.4733956318,2020-11-22,03:00:00
1606010400000,18471.39,18620.49,18448.85,18601.8,61.2043485036,2020-11-22,02:00:00
1606006800000,18560.9,18625.68,18365.0,18471.39,107.5249839301,2020-11-22,01:00:00
1606003200000,18724.18,18767.77,18526.04,18560.9,35.998941345,2020-11-22,00:00:00
1605999600000,18651.73,18755.0,18630.0,18724.18,27.1028019834,2020-11-21,23:00:00
1605996000000,18678.46,18678.46,18550.0,18651.73,37.3210465108,2020-11-21,22:00:00
1605992400000,18677.66,18717.04,18603.45,18678.46,83.0883786283,2020-11-21,21:00:00
1605988800000,18683.01,18695.08,18600.37,18677.66,56.9012658485,2020-11-21,20:00:00
1605985200000,18758.71,18795.46,18583.0,18683.01,414.0896351473,2020-11-21,19:00:00
1605981600000,18771.89,18814.45,18715.61,18758.71,115.0410924443,2020-11-21,18:00:00
1605978000000,18763.29,18808.51,18689.36,18771.89,252.3739754442,2020-11-21,17:00:00
1605974400000,18829.54,18925.0,18689.36,18763.29,88.2349187288,2020-11-21,16:00:00
1605970800000,18763.97,18839.52,18664.41,18829.54,72.4325150681,2020-11-21,15:00:00
1605967200000,18822.0,18828.07,18666.3,18763.97,54.0751730726,2020-11-21,14:00:00
1605963600000,18658.29,18858.16,18658.29,18822.0,112.3849887526,2020-11-21,13:00:00
1605960000000,18551.24,18718.43,18355.0,18658.29,98.2819511079,2020-11-21,12:00:00
1605956400000,18616.24,18668.14,18511.77,18551.24,22.771289223,2020-11-21,11:00:00
1605952800000,18629.22,18721.02,18591.56,18616.24,18.7663971,2020-11-21,10:00:00
1605949200000,18797.3,18814.25,18585.47,18629.22,40.2652385924,2020-11-21,09:00:00
1605945600000,18688.63,18807.15,18684.56,18797.3,17.4365459263,2020-11-21,08:00:00
1605942000000,18650.64,18765.99,18630.08,18688.63,17.6425765605,2020-11-21,07:00:00
1605938400000,18678.7,18761.62,18633.44,18650.64,53.3960417944,2020-11-21,06:00:00
1605934800000,18602.34,18707.83,18579.91,18678.7,71.2693692351,2020-11-21,05:00:00
1605931200000,18700.59,18702.21,18476.06,18602.34,107.9367282844,2020-11-21,04:00:00
1605927600000,18775.45,18847.02,18663.77,18700.59,64.0300704883,2020-11-21,03:00:00
1605924000000,18857.99,18978.0,18701.42,18775.45,97.5858072525,2020-11-21,02:00:00
1605920400000,18880.0,18922.0,18805.0,18857.99,102.557804184,2020-11-21,01:00:00
1605916800000,18686.0,18880.0,18644.88,18880.0,83.3449518305,2020-11-21,00:00:00
1605913200000,18643.91,18733.84,18571.0,18686.0,118.9653341032,2020-11-20,23:00:00
1605909600000,18597.14,18684.75,18515.47,18643.91,167.0768617227,2020-11-20,22:00:00
1605906000000,18649.98,18667.77,18546.6,18597.14,45.1844568767,2020-11-20,21:00:00
1605902400000,18630.0,18695.0,18580.0,18649.98,97.4435524527,2020-11-20,20:00:00
1605898800000,18601.82,18677.0,18552.07,18630.0,65.1892435808,2020-11-20,19:00:00
1605895200000,18711.45,18715.55,18442.17,18601.82,117.5398094609,2020-11-20,18:00:00
1605891600000,18704.26,18726.51,18573.34,18711.45,68.0189842436,2020-11-20,17:00:00
1605888000000,18685.72,18829.37,18653.42,18704.26,101.9193981351,2020-11-20,16:00:00
1605884400000,18655.84,18759.41,18540.68,18685.72,136.1463531957,2020-11-20,15:00:00
1605880800000,18267.52,18655.84,18267.3,18655.84,196.0318946639,2020-11-20,14:00:00
1605877200000,18247.93,18300.0,18167.11,18267.52,43.9081409054,2020-11-20,13:00:00
1605873600000,18289.68,18319.5,18178.69,18247.93,63.8135806909,2020-11-20,12:00:00
1605870000000,18307.71,18373.14,18285.77,18289.68,29.8538239273,2020-11-20,11:00:00
1605866400000,18209.67,18350.0,18164.17,18307.71,45.02027406,2020-11-20,10:00:00
1605862800000,18324.39,18377.0,18120.0,18209.67,49.4398458901,2020-11-20,09:00:00
1605859200000,18219.46,18342.73,18167.22,18324.39,31.8866054722,2020-11-20,08:00:00
1605855600000,18178.71,18421.99,18117.67,18219.46,147.7157679499,2020-11-20,07:00:00
1605852000000,18141.09,18197.09,18085.78,18178.71,18.7262884034,2020-11-20,06:00:00
1605848400000,18198.1,18227.0,18075.49,18141.09,36.9771009466,2020-11-20,05:00:00
1605844800000,17957.99,18240.82,17954.29,18198.1,143.544926286,2020-11-20,04:00:00
1605841200000,17979.83,18032.21,17956.33,17957.99,21.6284132799,2020-11-20,03:00:00
1605837600000,17981.77,18051.91,17940.0,17979.83,92.3531646712,2020-11-20,02:00:00
1605834000000,17789.75,17989.43,17769.07,17981.77,57.260045295,2020-11-20,01:00:00
1605830400000,17828.5,17962.46,17785.17,17789.75,27.1882392342,2020-11-20,00:00:00
1605826800000,17889.96,17915.04,17727.38,17828.5,74.185424099,2020-11-19,23:00:00
1605823200000,17959.97,17979.81,17889.96,17889.96,43.0565216828,2020-11-19,22:00:00
1605819600000,18064.81,18124.54,17903.35,17959.97,85.866106886,2020-11-19,21:00:00
1605816000000,17981.49,18064.81,17927.72,18064.81,52.9544640667,2020-11-19,20:00:00
1605812400000,17961.16,17992.95,17892.84,17981.49,40.2231869218,2020-11-19,19:00:00
1605808800000,17984.97,18050.0,17923.86,17961.16,56.9408286911,2020-11-19,18:00:00
1605805200000,18031.93,18052.58,17908.74,17984.97,73.3293112227,2020-11-19,17:00:00
1605801600000,18083.17,18141.31,17940.99,18031.93,84.7341094363,2020-11-19,16:00:00
1605798000000,18140.06,18196.0,18040.42,18083.17,115.4399154423,2020-11-19,15:00:00
1605794400000,18010.95,18164.5,17863.85,18140.06,381.0968666635,2020-11-19,14:00:00
1605790800000,17742.91,18021.77,17722.79,18010.95,89.3791200725,2020-11-19,13:00:00
1605787200000,17771.21,17817.81,17668.08,17742.91,48.6564633161,2020-11-19,12:00:00
1605783600000,17619.34,17777.31,17594.61,17771.21,30.0816695435,2020-11-19,11:00:00
1605780000000,17448.81,17652.12,17386.75,17619.34,35.8613759655,2020-11-19,10:00:00
1605776400000,17533.41,17643.53,17366.03,17448.81,71.7479182718,2020-11-19,09:00:00
1605772800000,17678.62,17754.59,17413.1,17533.41,68.9636584309,2020-11-19,08:00:00
1605769200000,17771.8,17788.64,17622.44,17678.62,26.6582095173,2020-11-19,07:00:00
1605765600000,17919.42,17924.95,17729.15,17771.8,30.3341648838,2020-11-19,06:00:00
1605762000000,17873.8,17927.83,17750.0,17919.42,16.913048602,2020-11-19,05:00:00
1605758400000,17939.06,17945.46,17772.29,17873.8,23.1861402083,2020-11-19,04:00:00
1605754800000,17953.63,18028.86,17875.5,17939.06,38.4248347768,2020-11-19,03:00:00
1605751200000,17877.65,18080.46,17875.65,17953.63,112.663771248,2020-11-19,02:00:00
1605747600000,17783.74,17883.81,17707.19,17877.65,35.2480352579,2020-11-19,01:00:00
1605744000000,17801.44,17838.6,17601.0,17783.74,62.8677975321,2020-11-19,00:00:00
1605740400000,17839.79,17874.99,17700.0,17801.44,128.8782662026,2020-11-18,23:00:00
1605736800000,17792.15,17879.04,17735.96,17839.79,95.4251307621,2020-11-18,22:00:00
1605733200000,17653.46,17801.99,17617.03,17792.15,99.2254196176,2020-11-18,21:00:00
1605729600000,17681.8,17743.63,17491.13,17653.46,428.2736377027,2020-11-18,20:00:00
1605726000000,17803.45,17863.29,17583.0,17681.8,236.83177203,2020-11-18,19:00:00
1605722400000,17922.07,17988.55,17780.0,17803.45,225.498821735,2020-11-18,18:00:00
1605718800000,17822.07,17942.34,17737.57,17922.07,207.3683977642,2020-11-18,17:00:00
1605715200000,17900.46,18037.75,17672.83,17822.07,121.7978092191,2020-11-18,16:00:00
1605711600000,17721.63,17941.62,17269.34,17900.46,502.2292915987,2020-11-18,15:00:00
1605708000000,17897.17,17975.57,17695.34,17721.63,146.8988055095,2020-11-18,14:00:00
1605704400000,18034.9,18117.15,17802.12,17897.17,144.6345520023,2020-11-18,13:00:00
1605700800000,18266.9,18266.9,18012.98,18034.9,79.3060671797,2020-11-18,12:00:00
1605697200000,18272.61,18272.61,18025.47,18266.9,86.3461221321,2020-11-18,11:00:00
1605693600000,18140.8,18278.2,18001.57,18272.61,49.1319084295,2020-11-18,10:00:00
1605690000000,18240.73,18244.46,17901.8,18140.8,103.8534325166,2020-11-18,09:00:00
1605686400000,18093.8,18288.61,18058.67,18240.73,87.8366629598,2020-11-18,08:00:00
1605682800000,17800.0,18114.49,17685.36,18093.8,84.4415433491,2020-11-18,07:00:00
1605679200000,17651.06,17893.06,17527.64,17800.0,145.6125991852,2020-11-18,06:00:00
1605675600000,18378.47,18388.26,17220.0,17651.06,601.8827692495,2020-11-18,05:00:00
1605672000000,18052.8,18489.23,17977.15,18378.47,277.2313431556,2020-11-18,04:00:00
1605668400000,17713.76,18091.2,17650.5,18052.8,159.7962019767,2020-11-18,03:00:00
1605664800000,17765.08,17765.08,17672.52,17713.76,81.2397271549,2020-11-18,02:00:00
1605661200000,17724.77,17765.08,17635.42,17765.08,33.6614623214,2020-11-18,01:00:00
1605657600000,17687.37,17846.01,17631.27,17724.77,102.4345450823,2020-11-18,00:00:00
1605654000000,17621.69,17733.61,17621.69,17687.37,55.8969100379,2020-11-17,23:00:00
1605650400000,17639.43,17652.89,17479.47,17621.69,130.270874884,2020-11-17,22:00:00
1605646800000,17699.01,17710.0,17543.73,17639.43,113.274182364,2020-11-17,21:00:00
1605643200000,17700.0,17744.64,17653.96,17699.01,107.5422816621,2020-11-17,20:00:00
1605639600000,17670.95,17775.69,17527.34,17700.0,106.9901250708,2020-11-17,19:00:00
1605636000000,17834.23,17851.08,17639.0,17670.95,334.016041516,2020-11-17,18:00:00
1605632400000,17663.26,17886.82,17413.72,17834.23,301.6135480834,2020-11-17,17:00:00
1605628800000,17342.17,17761.61,17300.86,17663.26,287.8262538735,2020-11-17,16:00:00
1605625200000,17191.71,17397.24,17151.64,17342.17,206.1927624064,2020-11-17,15:00:00
1605621600000,16969.3,17220.01,16950.0,17191.71,135.3996586487,2020-11-17,14:00:00
1605618000000,17098.54,17100.0,16942.47,16969.3,105.6905374701,2020-11-17,13:00:00
1605614400000,17004.36,17100.0,16952.98,17098.54,102.6597076158,2020-11-17,12:00:00
1605610800000,16781.73,17009.0,16761.16,17004.36,186.7210605732,2020-11-17,11:00:00
1605607200000,16667.0,16781.73,16655.07,16781.73,5.2726986783,2020-11-17,10:00:00
1605603600000,16722.43,16767.6,16645.28,16667.0,12.1398133508,2020-11-17,09:00:00
1605600000000,16757.44,16806.46,16711.77,16722.43,18.5356996009,2020-11-17,08:00:00
1605596400000,16649.8,16796.03,16640.05,16757.44,37.3649758644,2020-11-17,07:00:00
1605592800000,16643.34,16694.17,16600.0,16649.8,39.4214408932,2020-11-17,06:00:00
1605589200000,16693.31,16699.16,16620.01,16643.34,23.2620550179,2020-11-17,05:00:00
1605585600000,16597.83,16699.03,16577.44,16693.31,33.9853758664,2020-11-17,04:00:00
1605582000000,16701.31,16726.68,16591.59,16597.83,66.1943934974,2020-11-17,03:00:00
1605578400000,16711.21,16759.4,16652.02,16701.31,62.4102696654,2020-11-17,02:00:00
1605574800000,16824.48,16826.56,16690.0,16711.21,33.3025820969,2020-11-17,01:00:00
1605571200000,16724.83,16850.0,16712.35,16824.48,54.9871745033,2020-11-17,00:00:00
1605567600000,16734.25,16799.21,16715.95,16724.83,52.4629825596,2020-11-16,23:00:00
1605564000000,16707.87,16786.71,16663.64,16734.25,66.7783973061,2020-11-16,22:00:00
1605560400000,16843.66,16891.0,16602.63,16707.87,119.378526896,2020-11-16,21:00:00
1605556800000,16809.34,16868.37,16785.79,16843.66,116.7419059777,2020-11-16,20:00:00
1605553200000,16750.0,16868.37,16692.7,16809.34,739.8495827818,2020-11-16,19:00:00
1605549600000,16693.11,16764.46,16669.35,16750.0,450.1613262628,2020-11-16,18:00:00
1605546000000,16591.03,16800.62,16583.24,16693.11,147.5939255977,2020-11-16,17:00:00
1605542400000,16470.79,16660.06,16454.97,16591.03,283.7509879415,2020-11-16,16:00:00
1605538800000,16414.32,16475.0,16370.13,16470.79,85.1786328391,2020-11-16,15:00:00
1605535200000,16334.6,16450.0,16334.16,16414.32,86.264191626,2020-11-16,14:00:00
1605531600000,16322.68,16383.34,16301.79,16334.6,49.1280043338,2020-11-16,13:00:00
1605528000000,16241.54,16324.99,16241.54,16322.68,26.5733316238,2020-11-16,12:00:00
1605524400000,16395.54,16395.54,16241.54,16241.54,44.8045836955,2020-11-16,11:00:00
1605520800000,16247.14,16395.54,16234.49,16395.54,83.7130268897,2020-11-16,10:00:00
1605517200000,16233.21,16249.32,16183.76,16247.14,18.02943477,2020-11-16,09:00:00
1605513600000,16262.01,16297.44,16227.09,16233.21,12.0606373897,2020-11-16,08:00:00
1605510000000,16248.29,16304.63,16218.6,16262.01,31.9774262947,2020-11-16,07:00:00
1605506400000,16117.77,16258.04,16117.77,16248.29,48.0785650673,2020-11-16,06:00:00
1605502800000,16047.59,16153.23,16047.59,16117.77,28.0346009403,2020-11-16,05:00:00
1605499200000,16022.21,16053.79,15997.45,16047.59,7.260376816,2020-11-16,04:00:00
1605495600000,15957.24,16063.0,15956.15,16022.21,39.0252532594,2020-11-16,03:00:00
1605492000000,15969.37,16029.08,15944.42,15957.24,20.1080527457,2020-11-16,02:00:00
1605488400000,15991.96,16054.42,15960.5,15969.37,77.509372963,2020-11-16,01:00:00
1605484800000,15974.31,15991.96,15885.02,15991.96,13.7230285233,2020-11-16,00:00:00
1605481200000,15946.05,16020.04,15936.59,15974.31,46.6324445156,2020-11-15,23:00:00
1605477600000,15861.38,15982.09,15800.0,15946.05,22.4681432452,2020-11-15,22:00:00
1605474000000,15863.18,15917.64,15843.86,15861.38,15.0862567659,2020-11-15,21:00:00
1605470400000,15885.66,15906.47,15826.01,15863.18,23.8434944328,2020-11-15,20:00:00
1605466800000,15923.92,15949.25,15873.87,15885.66,20.842166523,2020-11-15,19:00:00
1605463200000,15908.04,15955.73,15857.58,15923.92,118.658732674,2020-11-15,18:00:00
1605459600000,16021.36,16026.8,15890.0,15908.04,48.3889610823,2020-11-15,17:00:00
1605456000000,16048.96,16077.58,15975.08,16021.36,23.6302183149,2020-11-15,16:00:00
1605452400000,16075.01,16092.23,16018.44,16048.96,11.1648184266,2020-11-15,15:00:00
1605448800000,16068.96,16123.16,16038.43,16075.01,16.50391585,2020-11-15,14:00:00
1605445200000,15997.23,16098.86,15984.68,16068.96,13.4483459129,2020-11-15,13:00:00
1605441600000,15981.78,16086.02,15962.58,15997.23,5.0851433986,2020-11-15,12:00:00
1605438000000,16014.12,16112.06,15964.82,15981.78,10.0764233232,2020-11-15,11:00:00
1605434400000,16089.31,16111.38,15986.32,16014.12,12.6697628649,2020-11-15,10:00:00
1605430800000,16136.92,16146.1,16067.52,16089.31,7.624599085,2020-11-15,09:00:00
1605427200000,16049.88,16170.18,16049.81,16136.92,18.7556350672,2020-11-15,08:00:00
1605423600000,16072.56,16105.51,16024.19,16049.88,7.9464339621,2020-11-15,07:00:00
1605420000000,16041.61,16099.57,16012.36,16072.56,8.2727939459,2020-11-15,06:00:00
1605416400000,15955.44,16041.61,15955.06,16041.61,18.8525442008,2020-11-15,05:00:00
1605412800000,15951.09,15979.14,15903.54,15955.44,7.9517610404,2020-11-15,04:00:00
1605409200000,16002.96,16007.23,15893.48,15951.09,24.241137563,2020-11-15,03:00:00
1605405600000,16008.97,16056.69,15962.58,16002.96,72.0402722492,2020-11-15,02:00:00
1605402000000,16063.43,16102.42,15945.01,16008.97,19.41072095,2020-11-15,01:00:00
1605398400000,16088.79,16126.17,16062.43,16063.43,14.5317602961,2020-11-15,00:00:00
1605394800000,16061.99,16164.18,16055.32,16088.79,25.294289264,2020-11-14,23:00:00
1605391200000,16011.61,16061.99,15988.0,16061.99,16.0722052737,2020-11-14,22:00:00
1605387600000,16008.72,16051.9,15997.5,16011.61,20.2058104722,2020-11-14,21:00:00
1605384000000,15904.2,16068.0,15877.01,16008.72,102.6809803899,2020-11-14,20:00:00
1605380400000,15927.55,15939.99,15868.76,15904.2,27.6806043522,2020-11-14,19:00:00
1605376800000,15924.66,15974.99,15896.58,15927.55,24.6650212858,2020-11-14,18:00:00
1605373200000,15870.75,15940.92,15710.0,15924.66,95.0360616989,2020-11-14,17:00:00
1605369600000,15975.22,16046.69,15845.21,15870.75,75.5191461717,2020-11-14,16:00:00
1605366000000,16035.66,16054.85,15944.81,15975.22,28.2879263278,2020-11-14,15:00:00
1605362400000,15952.08,16079.26,15952.08,16035.66,35.9181134767,2020-11-14,14:00:00
1605358800000,15932.28,15963.79,15876.75,15952.08,22.4242570311,2020-11-14,13:00:00
